"","original","country","type","idREZE","department","apYear","apSerie","apID","date","journal","filename","processDate"
"167","Guinée, NAT, 2021X 302795, 045","Guinée","NAT","2021X302795","045","2021","302","795","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"168","Sierra Leone, NAT, 2020X 035153, 014","Sierra Leone","NAT","2020X035153","014","2020","035","153","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"169","Maurice, NAT, 2021X 006005, 033","Maurice","NAT","2021X006005","033","2021","006","005","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"170","45100, EFF, 2021X 001279, 045","France","EFF","2021X001279","045","2021","001","279","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"171","18100, EFF, 2021X 001279, 045","France","EFF","2021X001279","045","2021","001","279","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"173","Angola, NAT, 2021X 001279, 045","Angola","NAT","2021X001279","045","2021","001","279","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"174","Algérie, REI, 2020X 107763, 068","Algérie","REI","2020X107763","068","2020","107","763","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"175","Etats-Unis, NAT, 2020X 030666, 031","Etats-Unis","NAT","2020X030666","031","2020","030","666","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"176","Portugal, NAT, 2020X 034259, 092","Portugal","NAT","2020X034259","092","2020","034","259","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"177","Maroc, NAT, 2021X 006316, 031","Maroc","NAT","2021X006316","031","2021","006","316","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"178","92700, EFF, 2021X 006986, 078","France","EFF","2021X006986","078","2021","006","986","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"179","95100, EFF, 2021X 006986, 078","France","EFF","2021X006986","078","2021","006","986","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"180","Guinée, NAT, 2021X 005061, 075","Guinée","NAT","2021X005061","075","2021","005","061","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"181","Libéria, NAT, 2019X 040120, 094","Libéria","NAT","2019X040120","094","2019","040","120","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"182","Bangladesh, NAT, 2021X 004704, 092","Bangladesh","NAT","2021X004704","092","2021","004","704","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"183","Azerbaïdjan, NAT, 2021X 302488, 044","Azerbaïdjan","NAT","2021X302488","044","2021","302","488","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"184","Maroc, NAT, 2021X 005314, 031","Maroc","NAT","2021X005314","031","2021","005","314","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"185","31130, EFF, 2021X 005314, 031","France","EFF","2021X005314","031","2021","005","314","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"186","Moldavie, NAT, 2020X 032233, 072","Moldavie","NAT","2020X032233","072","2020","032","233","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"187","Royaume-Uni, NAT, 2020X 004543,  078","Royaume-Uni","NAT","2020X004543","078","2020","004","543","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"188","Madagascar, NAT, 2021X 005500, 027","Madagascar","NAT","2021X005500","027","2021","005","500","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"189","Cameroun, NAT, 2021X 006634, 094","Cameroun","NAT","2021X006634","094","2021","006","634","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"190","République du Congo, NAT, 2020X  016237, 078","République du Congo","NAT","2020X016237","078","2020","016","237","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"191","Algérie, NAT, 2020X 028901, 091","Algérie","NAT","2020X028901","091","2020","028","901","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"192","Royaume-Uni, NAT, 2021X 301991, 023","Royaume-Uni","NAT","2021X301991","023","2021","301","991","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"193","75015, NAT, 2021X 005178, 076","France","NAT","2021X005178","076","2021","005","178","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"194","Maroc, NAT, 2021X 005997, 092","Maroc","NAT","2021X005997","092","2021","005","997","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"195","Kosovo, NAT, 2021X 000206, 021","Kosovo","NAT","2021X000206","021","2021","000","206","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"196","Tunisie, NAT, 2021X 301713, 071","Tunisie","NAT","2021X301713","071","2021","301","713","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"197","Algérie, NAT, 2021X 005074, 071","Algérie","NAT","2021X005074","071","2021","005","074","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"198","Maroc, NAT, 2021X 304144, 087","Maroc","NAT","2021X304144","087","2021","304","144","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"199","Algérie, NAT, 2020X 029271, 092","Algérie","NAT","2020X029271","092","2020","029","271","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"200","Maroc, NAT, 2020X 033429, 092","Maroc","NAT","2020X033429","092","2020","033","429","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"201","Maroc, NAT, 2021X 303785, 019","Maroc","NAT","2021X303785","019","2021","303","785","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"202","Maroc, NAT, 2020X 032978, 069","Maroc","NAT","2020X032978","069","2020","032","978","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"203","92310, EFF, 2021X 005982, 092","France","EFF","2021X005982","092","2021","005","982","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"204","Algérie, NAT, 2021X 005982, 092","Algérie","NAT","2021X005982","092","2021","005","982","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"205","75014, EFF, 2021X 005982, 092","France","EFF","2021X005982","092","2021","005","982","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"206","92140, EFF, 2021X 005982, 092","France","EFF","2021X005982","092","2021","005","982","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"207","Algérie, NAT, 2021X 002127, 092","Algérie","NAT","2021X002127","092","2021","002","127","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"208","67200, EFF, 2021X 302928, 067","France","EFF","2021X302928","067","2021","302","928","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"210","Maroc, NAT, 2021X 302928, 067","Maroc","NAT","2021X302928","067","2021","302","928","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"211","Suisse, NAT, 2020X 033037, 001","Suisse","NAT","2020X033037","001","2020","033","037","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"212","Gabon, NAT, 2021X 005783, 031","Gabon","NAT","2021X005783","031","2021","005","783","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"213","Maroc, NAT, 2021X 005273, 075","Maroc","NAT","2021X005273","075","2021","005","273","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"214","Maroc, NAT, 2021X 013357, 078","Maroc","NAT","2021X013357","078","2021","013","357","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"215","Maroc, EFF, 2021X 013357, 078","Maroc","EFF","2021X013357","078","2021","013","357","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"217","93240, EFF, 2021X 006019, 075","France","EFF","2021X006019","075","2021","006","019","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"218","Maroc, NAT, 2021X 006019, 075","Maroc","NAT","2021X006019","075","2021","006","019","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"219","Maroc, NAT, 2021X 303464, 094","Maroc","NAT","2021X303464","094","2021","303","464","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"220","République du Congo, NAT, 2021X  007150, 054","République du Congo","NAT","2021X007150","054","2021","007","150","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"221","Tunisie, NAT, 2021X 001214, 069","Tunisie","NAT","2021X001214","069","2021","001","214","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"222","Algérie, NAT, 2021X 304299, 075","Algérie","NAT","2021X304299","075","2021","304","299","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"223","Tunisie, NAT, 2019X 100226, 075","Tunisie","NAT","2019X100226","075","2019","100","226","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"224","Tunisie, NAT, 2021X 005968, 092","Tunisie","NAT","2021X005968","092","2021","005","968","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"225","Tunisie, NAT, 2021X 005896, 092","Tunisie","NAT","2021X005896","092","2021","005","896","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"226","Tunisie, NAT, 2021X 303615, 006","Tunisie","NAT","2021X303615","006","2021","303","615","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"227","76620, NAT, 2021X 012226, 013","France","NAT","2021X012226","013","2021","012","226","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"228","Tunisie, NAT, 2021X 005177, 076","Tunisie","NAT","2021X005177","076","2021","005","177","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"229","Tunisie, NAT, 2021X 006980, 075","Tunisie","NAT","2021X006980","075","2021","006","980","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"230","Tunisie, NAT, 2021X 002370, 092","Tunisie","NAT","2021X002370","092","2021","002","370","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"231","Tunisie, NAT, 2021X 004634, 092","Tunisie","NAT","2021X004634","092","2021","004","634","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"232","Tunisie, NAT, 2020X 035123, 093","Tunisie","NAT","2020X035123","093","2020","035","123","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"233","91010, EFF, 2021X 304342, 059","France","EFF","2021X304342","059","2021","304","342","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"234","Tunisie, NAT, 2020X 033448, 093","Tunisie","NAT","2020X033448","093","2020","033","448","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"235","45100, EFF, 2021X 001234, 045","France","EFF","2021X001234","045","2021","001","234","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"236","Maroc, NAT, 2021X 001234, 045","Maroc","NAT","2021X001234","045","2021","001","234","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"238","Algérie, NAT, 2021X 000179, 042","Algérie","NAT","2021X000179","042","2021","000","179","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"239","Maroc, NAT, 2020X 029291, 010","Maroc","NAT","2020X029291","010","2020","029","291","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"240","Maroc, NAT, 2020X 028511, 038","Maroc","NAT","2020X028511","038","2020","028","511","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"241","Algérie, REI, 2020X 030684, 059","Algérie","REI","2020X030684","059","2020","030","684","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"242","13200, EFF, 2021X 003025, 013","France","EFF","2021X003025","013","2021","003","025","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"243","Maroc, NAT, 2020X 006809, 054","Maroc","NAT","2020X006809","054","2020","006","809","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"244","Maroc, NAT, 2021X 006993, 092","Maroc","NAT","2021X006993","092","2021","006","993","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"245","75012, REI, 2021X 007699, 044","France","REI","2021X007699","044","2021","007","699","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"246","Maroc, NAT, 2021X 005495, 092","Maroc","NAT","2021X005495","092","2021","005","495","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"247","Maroc, NAT, 2021X 006765, 092","Maroc","NAT","2021X006765","092","2021","006","765","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"248","Maroc, EFF, 2019X 012105, 99","Maroc","EFF","2019X012105","99","2019","012","105","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"249","Maroc, NAT, 2019X 012105, 99","Maroc","NAT","2019X012105","99","2019","012","105","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"250","Algérie, NAT, 2020X 035172, 034","Algérie","NAT","2020X035172","034","2020","035","172","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"251","34090, EFF, 2020X 035172, 034","France","EFF","2020X035172","034","2020","035","172","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"252","Maroc, NAT, 2021X 304213, 075","Maroc","NAT","2021X304213","075","2021","304","213","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"253","Algérie, NAT, 2021X 003022, 013","Algérie","NAT","2021X003022","013","2021","003","022","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"254","13540, EFF, 2021X 003022, 013","France","EFF","2021X003022","013","2021","003","022","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"255","42700, NAT, 2021X 012730, 075","France","NAT","2021X012730","075","2021","012","730","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"256","54100, EFF, 2021X 001831, 054","France","EFF","2021X001831","054","2021","001","831","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"257","Algérie, EFF, 2021X 001831, 054","Algérie","EFF","2021X001831","054","2021","001","831","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"258","Maroc, NAT, 2021X 006268, 092","Maroc","NAT","2021X006268","092","2021","006","268","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"259","Maroc, NAT, 2021X 007160, 038","Maroc","NAT","2021X007160","038","2021","007","160","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"260","Maroc, NAT, 2021X 003020, 013","Maroc","NAT","2021X003020","013","2021","003","020","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"261","Algérie, NAT, 2021X 009233, 094","Algérie","NAT","2021X009233","094","2021","009","233","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"262","Algérie, NAT, 2020X 031338, 091","Algérie","NAT","2020X031338","091","2020","031","338","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"263","Tunisie, NAT, 2021X 005181, 027","Tunisie","NAT","2021X005181","027","2021","005","181","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"264","38150, EFF, 2020X 031037, 038","France","EFF","2020X031037","038","2020","031","037","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"265","Algérie, NAT, 2020X 031037, 038","Algérie","NAT","2020X031037","038","2020","031","037","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"266","38200, EFF, 2020X 031037, 038","France","EFF","2020X031037","038","2020","031","037","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"267","42400, EFF, 2021X 000178, 042","France","EFF","2021X000178","042","2021","000","178","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"268","Algérie, NAT, 2021X 000178, 042","Algérie","NAT","2021X000178","042","2021","000","178","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"270","42270, EFF, 2021X 000178, 042","France","EFF","2021X000178","042","2021","000","178","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"271","Algérie, REI, 2019X 006945, 069","Algérie","REI","2019X006945","069","2019","006","945","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"272","Algérie, NAT, 2020X 031740, 092","Algérie","NAT","2020X031740","092","2020","031","740","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"273","Roumanie, NAT, 2021X 303123, 025","Roumanie","NAT","2021X303123","025","2021","303","123","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"274","Maroc, NAT, 2020X 008768, 075","Maroc","NAT","2020X008768","075","2020","008","768","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"275","Russie, NAT, 2021X 006318, 095","Russie","NAT","2021X006318","095","2021","006","318","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"276","92200, NAT, 2020X 032209, 001","France","NAT","2020X032209","001","2020","032","209","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"277","94190, EFF, 2021X  301031, 094","France","EFF","2021X301031","094","2021","301","031","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"278","Maroc, NAT, 2021X 304442, 045","Maroc","NAT","2021X304442","045","2021","304","442","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"279","Maroc, NAT, 2021X 006787, 075","Maroc","NAT","2021X006787","075","2021","006","787","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"280","Algérie, NAT, 2021X 001580, 092","Algérie","NAT","2021X001580","092","2021","001","580","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"281","Royaume-Uni, NAT, 2021X 000306, 071","Royaume-Uni","NAT","2021X000306","071","2021","000","306","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"282","92210, EFF, 2021X 006037, 094","France","EFF","2021X006037","094","2021","006","037","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
"283","Maroc, NAT, 2021X 006037, 094","Maroc","NAT","2021X006037","094","2021","006","037","20210814","0188","joe_20210814_0188_c000.pdf","Wed Aug 18 12:36:37 2021"
